"","location","environ_var_code","week_epidemiar","ref_value","ref_sd","ref_yrcount","ref_max","ref_uq","ref_median","ref_lq","ref_min"
"164","Abargelie","lst_night",5,21.0793610290512,0.618102876092832,17,22.1421939702768,21.4692298013355,21.0757590369432,20.7563060871124,19.5467942443941
"165","Abargelie","lst_night",6,21.2847191295147,0.548524631863314,17,22.3124320399404,21.6816307345376,21.3600420628408,20.7709196742754,20.4132919190611
"166","Abargelie","lst_night",7,21.5944197901516,0.741952165852117,17,23.2362417437942,21.8791880024233,21.6094953686683,21.242509463065,20.3814253674591
"167","Abargelie","lst_night",8,22.218372571403,0.88760210891997,17,23.9856497828114,22.8342841245767,22.2120595017644,21.4767302509347,20.9985252656318
"168","Abargelie","lst_night",9,22.0822130697029,0.865146441265001,17,24.0254556173503,22.6305348296648,22.089330689547,21.2475245530248,20.8336919364927
"169","Abargelie","lst_night",10,22.2548983520293,0.877267518341529,17,24.0921200334637,22.6857314177642,22.1066228258888,21.7475216927762,20.5983498697851
"170","Abargelie","lst_night",11,22.342081804212,0.842810378341182,17,23.8950190120603,22.8559459965419,22.4166707197085,22.0516803960647,20.2101218490464
"171","Abargelie","lst_night",12,22.3978818995422,1.2452711265988,17,24.4960051042548,22.8222231435852,22.7440021936757,22.1007311679329,18.9745361581782
"172","Abargelie","lst_night",13,22.5233934500989,1.39596677513932,17,24.0415851546959,23.4856478984845,22.7623201465233,22.1737338336109,19.1815049570802
"173","Abargelie","lst_night",14,22.7049481214427,0.890487823154196,17,24.0242034422417,23.2126695265061,23.0945595493329,21.865283431611,20.7238899635639
"174","Abargelie","lst_night",15,22.4556700551634,1.05875435126054,17,24.1049027668916,22.7449375072504,22.4684164472889,22.0531200709047,20.7317906997728
"175","Abargelie","lst_night",16,22.8503221674308,0.803829274465833,17,24.3807302473241,23.3263255012034,22.8476457207673,22.3477720504607,21.6467443970443
"176","Abargelie","lst_night",17,22.8390039957757,0.801302722085621,17,24.107508502488,23.4403694508262,22.9898275871593,22.4364140031881,21.3009861781248
"177","Abargelie","lst_night",18,23.0282620973463,0.931307173395838,17,24.3985302986873,23.6827958623374,23.0857942369681,22.5946625492579,20.8906936205961
"178","Abargelie","lst_night",19,23.406607330047,0.681325096298061,17,24.5052412153234,23.986738936739,23.3062235879671,22.8539818404902,22.4061821511893
"179","Abargelie","lst_night",20,22.8967944269465,0.937692208498015,17,24.3095550287897,23.5375743925501,23.2911028652204,22.4686819164157,20.977593080637
"180","Abargelie","lst_night",21,22.4030638714977,1.42464840054412,17,24.148952081015,23.3815581806616,22.715161079259,21.8608773376854,19.3206412307143
"181","Abargelie","lst_night",22,22.0293595473976,1.09821726301386,17,24.3492120321944,22.9365643381011,22.0494018034601,21.3020428175631,19.7579874227929
"182","Abargelie","lst_night",23,21.2077678674675,1.59027091225109,17,23.3023597296636,22.560454042986,21.3508365439762,20.3388156238319,17.8891406119548
"183","Abargelie","lst_night",24,19.9388057844876,1.30845057797905,17,23.0060420481099,20.8689065451564,19.6809996814444,19.0478070578623,17.8891406119548
"184","Abargelie","lst_night",25,19.3400071522077,2.57171687286252,17,23.2065023597816,21.5510161689204,19.1299511916373,17.2714230959403,15.6110916228001
"185","Abargelie","lst_night",26,18.6833021264502,2.11085691705041,17,21.9688561286257,20.5348185961439,18.554211749756,17.399766435727,15.2642194146515
"186","Abargelie","lst_night",27,17.8609465007415,2.34493410822805,17,21.5479709175322,18.9930316128259,18.0506746348493,17.2036183064857,11.4753164365484
"187","Abargelie","lst_night",28,17.6677681729019,1.61605639239893,17,20.0284740266715,18.5296458034672,17.7544256477757,17.438869907177,13.7828652946949
"188","Abargelie","lst_night",29,17.3494162095387,1.26533308915063,17,19.1975388419922,18.0992527508411,17.280215383955,16.5930224376558,15.0006356612432
"189","Abargelie","lst_night",30,17.5969476743345,1.1742442857199,17,19.7002329797898,18.2737276915425,17.7961230808603,16.6499970703095,16.1362490834921
"190","Abargelie","lst_night",31,17.1362163333335,1.50612793201472,17,19.867198584416,18.0025874462195,17.0189182006445,16.1127456075039,14.2034643794505
"191","Abargelie","lst_night",32,16.7154064872587,1.45517750307128,17,19.0591895921323,17.5751506832165,17.0238889342928,15.463971939045,14.2034643794505
"192","Abargelie","lst_night",33,17.2917477948563,1.95316406061885,17,19.3359158101422,18.7231602555565,17.5613947870466,16.4835418569811,11.1231374276583
"193","Abargelie","lst_night",34,17.7191020040914,1.19273199369775,17,19.6859198562881,18.4624787649782,17.7058137013429,17.2342131535492,14.2972481165512
"194","Abargelie","lst_night",35,17.6328011846578,1.56936177053155,17,19.4070017384578,18.6836248232646,17.7927636125708,17.3310891815308,14.2261771288414
"195","Abargelie","lst_night",36,18.5294136400787,1.32487347045545,17,20.1636815941774,19.1457139425914,18.8075459189592,17.9035672063106,14.3510043720729
"196","Abargelie","lst_night",37,19.093284432978,1.02000604283718,17,21.04179642027,19.8231922789812,18.9937811573494,18.6202529094944,17.2422622422244
"197","Abargelie","lst_night",38,20.2405037055676,0.952977946929251,17,21.9097038415103,20.7697935249098,20.4140484862596,19.7144503893445,18.4121906941125
"198","Abargelie","lst_night",39,21.0466873081943,0.579916666577781,17,22.1412006538062,21.4094106905782,20.9915234813523,20.6514810932042,20.1134982008554
"199","Abargelie","lst_night",40,21.2565074020512,0.89081956071721,17,22.2628518949761,21.9772944196304,21.3276197637042,21.0993452244421,18.5646626211924
"200","Abargelie","lst_night",41,21.5406831014641,0.594605151229964,17,22.3018466342055,21.8357397271962,21.6327052550624,21.3090842723767,20.1732232337428
"201","Abargelie","lst_night",42,21.4887857833007,0.549190022253186,17,22.3672713596431,21.8285358411863,21.602110145351,21.2492094911151,20.3060668880802
"202","Abargelie","lst_night",43,21.4565646731567,0.491681168936731,17,22.4466865738334,21.7315157476328,21.4957018135572,21.1027355270499,20.5050149426508
"203","Abargelie","lst_night",44,21.1617056739469,0.566898312114184,17,22.4283361086748,21.7528243113768,20.913192792419,20.7572255833895,20.4741870295705
"204","Abargelie","lst_night",45,20.9688672056562,0.771292796931499,17,22.067955462369,21.5249475917751,21.0546010045243,20.6950898615235,18.9417169225444
"205","Abargelie","lst_night",46,20.8872306124734,0.472368967329031,17,21.7437051820217,21.2258508779307,20.954074866087,20.4742907841685,20.015393158359
"206","Abargelie","lst_night",47,20.441361629624,0.550294738239681,17,21.5477047732394,20.7172648412224,20.3481387085548,20.1514994761326,19.2126274452517
"207","Abargelie","lst_night",48,20.4146078504185,0.658547242497154,17,21.3413896511786,20.8524138227345,20.4713998032198,20.0974395496275,18.7742458058382
"208","Abargelie","lst_night",49,20.1191316018732,0.805730431218248,17,21.3983103971265,20.8398278756393,19.8937677699083,19.713376750598,18.8354441272528
"209","Abargelie","lst_night",50,19.9291623876368,0.660530606283984,17,21.3614244406404,20.3946966878199,19.7827169477096,19.4144291072649,18.8457723622647
"210","Abargelie","lst_night",51,19.7275639332542,0.930234816085521,17,21.0469210282901,20.3608649674171,19.9677699635841,19.1510071021324,17.5880441975929
"211","Abargelie","lst_night",52,19.5217683037261,1.00359006214322,17,20.8139541034441,20.158608973938,19.5695450296382,19.2043855345075,16.4483988561461
"212","Abargelie","lst_night",53,19.8329818378305,0.643534176733592,3,20.5661459377411,20.0686871704346,19.5712284031282,19.4663997878752,19.3615711726222
"213","Abargelie","ndvi",1,0.217638617541759,0.0137478782994239,18,0.25094382563252,0.222777587319575,0.2152219649795,0.208776073647453,0.195581283944724
"214","Abargelie","ndvi",2,0.21423818811109,0.0141292671114621,17,0.249338196331686,0.220178293267764,0.209407928489362,0.204518830058979,0.195790119114507
"215","Abargelie","ndvi",3,0.211447888210484,0.0142706588484941,17,0.242258273646581,0.216880162646505,0.205685574112091,0.20301346865749,0.193002090624256
"216","Abargelie","ndvi",4,0.207456576179687,0.0141566178834263,17,0.235386049052904,0.211177561211514,0.202811706389132,0.198506331205922,0.18769831659243
"217","Abargelie","ndvi",5,0.202739254865483,0.0134821360649884,17,0.230184838088481,0.205450744995788,0.199145250359523,0.193785095620815,0.183390204480205
"218","Abargelie","ndvi",6,0.199530209458856,0.0127737021023996,17,0.227367648520136,0.201741756084543,0.196399530643623,0.190592881428228,0.179691703143461
"219","Abargelie","ndvi",7,0.196684828130445,0.0118890509137127,17,0.223141995097474,0.199110323585939,0.191957703127145,0.188739225706759,0.177377905255266
"220","Abargelie","ndvi",8,0.193713367092052,0.0112575185317238,17,0.218424932809891,0.199037389141214,0.189859673741588,0.187180780186409,0.174529790972557
"221","Abargelie","ndvi",9,0.191919006815908,0.0115238220472267,17,0.217872316381822,0.200514300022893,0.190391714792957,0.185563761285797,0.170601958525615
"222","Abargelie","ndvi",10,0.190440876970937,0.0111737198876479,17,0.215937185260384,0.197213852767853,0.190278318165521,0.183068839360392,0.167266642909636
"223","Abargelie","ndvi",11,0.188881109547169,0.0105946241563002,17,0.213392520243702,0.193925177411526,0.188814108046836,0.182385574835516,0.164879214240015
"224","Abargelie","ndvi",12,0.187691222710785,0.0118958884813202,17,0.219610021655568,0.193678606119834,0.188164088652437,0.180108654605951,0.162503798578129
"225","Abargelie","ndvi",13,0.185935127245304,0.0108181109814208,17,0.213072266082218,0.191992866894258,0.183689612947528,0.182515861430784,0.161845461655869
"226","Abargelie","ndvi",14,0.185257195921592,0.0106725190503328,17,0.215505439442649,0.187966372975845,0.182840703282508,0.179901895187895,0.167847271712132
"227","Abargelie","ndvi",15,0.184256729527293,0.0122061459824001,17,0.218074066167547,0.191098393605522,0.180012308407504,0.178007880727797,0.164965238635503
"228","Abargelie","ndvi",16,0.184020619760734,0.0132548627016221,17,0.21696887785319,0.193534820471707,0.18063217012771,0.176674350494999,0.164810960673188
"229","Abargelie","ndvi",17,0.184101615817178,0.0128514954465539,17,0.21197585138493,0.191174269894593,0.177482553945303,0.175548441366901,0.168829919446165
"230","Abargelie","ndvi",18,0.1871558094743,0.0129707171316298,17,0.209747067392444,0.193626148169241,0.18706401986611,0.1756738506533,0.171864487348297
"231","Abargelie","ndvi",19,0.18781159466848,0.0132883445211133,17,0.212269397731166,0.198643098986749,0.183485717648138,0.175954965431321,0.1724093065827
"232","Abargelie","ndvi",20,0.189118265170493,0.0150225557365277,17,0.228952586494998,0.194306187172562,0.183744315416927,0.180488491834453,0.171470030033494
"233","Abargelie","ndvi",21,0.188113860721323,0.0171206437743199,17,0.239161567101302,0.195587935792943,0.184820100682661,0.176926260822274,0.168076422699229
"234","Abargelie","ndvi",22,0.18276387558403,0.0178861229481397,17,0.226413427337831,0.19363815046548,0.184592846419921,0.166804966815918,0.159141546218006
"235","Abargelie","ndvi",23,0.178002680874339,0.0182048239803397,17,0.232873429367522,0.185694404156562,0.174347963593075,0.165069529371681,0.153651767093797
"236","Abargelie","ndvi",24,0.170212001170789,0.0211996926376662,17,0.229461417710997,0.175799840391079,0.171927597875125,0.160917494122437,0.1270156596286
"237","Abargelie","ndvi",25,0.172839174197139,0.0145281291809201,17,0.202206647382573,0.178443139624174,0.16903092034934,0.163705907853292,0.15050848207242
"238","Abargelie","ndvi",26,0.175530068827476,0.0156374576235205,17,0.201819356676337,0.186142522678013,0.17575122800187,0.168597870046476,0.143546432735034
"239","Abargelie","ndvi",27,0.187185289397202,0.0292520608633559,17,0.25186556722758,0.19584969369264,0.191262146427868,0.179063047673516,0.125287869241962
"240","Abargelie","ndvi",28,0.205526279619194,0.0424312608134473,17,0.291877100880067,0.222872138063263,0.197889484286888,0.186432528492061,0.115784989031836
"241","Abargelie","ndvi",29,0.214640227925897,0.0339026028187984,17,0.285502946809577,0.244281580611827,0.211173814493516,0.194433126697673,0.16235203345457
"242","Abargelie","ndvi",30,0.248221921964089,0.0487705472375434,17,0.355034238161601,0.269052583020761,0.243028515746317,0.218637078493779,0.166139003932391
"243","Abargelie","ndvi",31,0.257921005317334,0.0618090064459948,17,0.373030905235563,0.283320094642417,0.26171406862223,0.227029161690114,0.149109102556015
"244","Abargelie","ndvi",32,0.29457452934065,0.0736027296840407,17,0.412272375455476,0.351748783988266,0.296882336286722,0.248109194679679,0.129843244231838
"245","Abargelie","ndvi",33,0.338361069242206,0.0494957422970723,17,0.408338210345259,0.369298046873635,0.343209877478556,0.30536653869177,0.247384160546358
"246","Abargelie","ndvi",34,0.364819482125861,0.0340366197270725,17,0.417665417727587,0.390662585757094,0.362345804401918,0.345604636116612,0.305488102755725
"247","Abargelie","ndvi",35,0.389593701762601,0.0333422444573606,17,0.446219488494909,0.404903981585968,0.392981525181488,0.353685755095831,0.340355644623269
"248","Abargelie","ndvi",36,0.409434779576368,0.0376326189798519,17,0.468628594047414,0.443538127761549,0.414932152205203,0.378014329017867,0.354162540483361
"249","Abargelie","ndvi",37,0.416547170753913,0.0323630795390546,17,0.463432583304151,0.442594540435918,0.42163503975511,0.395734050669115,0.351088177020499
"250","Abargelie","ndvi",38,0.398731628443256,0.031432051096559,17,0.447297071920302,0.424590310096778,0.396560044628627,0.374850335088286,0.336686594416404
"251","Abargelie","ndvi",39,0.36088138867643,0.0327782915062167,17,0.424128583250642,0.383497202082719,0.36276264370227,0.337667838235899,0.311413963669581
"252","Abargelie","ndvi",40,0.330083491834832,0.0280100689043098,17,0.394202852262171,0.342152093315173,0.328939018911485,0.306870443458192,0.285227057505111
"253","Abargelie","ndvi",41,0.307967777814436,0.0258914479295772,17,0.360541223290642,0.325905142403825,0.303540806552064,0.295743403967584,0.263163695554067
"254","Abargelie","ndvi",42,0.289084941805307,0.0224748374653076,17,0.333781190707277,0.301299225982923,0.283961759750636,0.278630417614042,0.251136770472105
"255","Abargelie","ndvi",43,0.274881266472792,0.0221100724704886,17,0.318317338921643,0.287585006201944,0.270236419966979,0.26343818945737,0.231203493676904
"256","Abargelie","ndvi",44,0.265184958086652,0.0216366187809253,17,0.307095478480418,0.275061124404597,0.262129504177476,0.253275037892479,0.22315867640222
"257","Abargelie","ndvi",45,0.25752832121966,0.0214835496314558,17,0.299964939328383,0.268051352813958,0.253070543215251,0.245449017292804,0.218412280176002
"258","Abargelie","ndvi",46,0.250438710125936,0.0204355141650195,17,0.289663604706604,0.258828296165552,0.246954780787419,0.237801987212142,0.214627078978581
"259","Abargelie","ndvi",47,0.244435554933022,0.0193123118079559,17,0.279140627581014,0.253221597834377,0.242189908340826,0.231313829139556,0.209466611425528
"260","Abargelie","ndvi",48,0.238527020738634,0.0181260168152125,17,0.271368589671363,0.246843142966502,0.237072908014925,0.225209643400988,0.204644741275407
"261","Abargelie","ndvi",49,0.233137708594482,0.0168236142506248,17,0.265432202288653,0.242850417208528,0.231203637157715,0.220777624193267,0.200962096441064
"262","Abargelie","ndvi",50,0.228269342363751,0.0153635237347687,17,0.256807192169611,0.239202550378113,0.225755412653943,0.219764698969879,0.198920958493404
"263","Abargelie","ndvi",51,0.224229189317986,0.01382726937932,17,0.24919188455872,0.22898011617315,0.220277973732676,0.217962717224723,0.198354522158378
"264","Abargelie","ndvi",52,0.220052117284019,0.0122746552527563,17,0.243446761705286,0.221767482023892,0.217662885846208,0.213387961456009,0.197094339880133
"265","Abargelie","ndvi",53,0.205255694609878,0.00831295816009471,3,0.211356341053748,0.209989900396946,0.208623459740143,0.202205371387943,0.195787283035742
"266","Abargelie","ndwi5",1,-0.091755809639224,0.00346793988239006,18,-0.0871699062354065,-0.0889050677416779,-0.0915884237417212,-0.0934202367114274,-0.0980841473959256
"267","Abargelie","ndwi5",2,-0.092133642569015,0.00308275986136687,17,-0.0884226312957797,-0.090335514102253,-0.0915277792929222,-0.0929202465464927,-0.0986280843709372
"268","Abargelie","ndwi5",3,-0.0928647316369704,0.00340467000010493,17,-0.0886133944256287,-0.0899396160387594,-0.0928707428813125,-0.0951156262090524,-0.100777936465541
"269","Abargelie","ndwi5",4,-0.0930226909561398,0.00412752708017879,17,-0.0862799028663056,-0.0910327426969974,-0.0926626062731014,-0.0957214998403737,-0.101491953447299
"270","Abargelie","ndwi5",5,-0.0927750846494777,0.00437096827263469,17,-0.0842279914461852,-0.0900694024468981,-0.0924334190996843,-0.096034156501937,-0.0997522656865486
"271","Abargelie","ndwi5",6,-0.0930351227442921,0.0041738674518817,17,-0.0847776599898914,-0.0916715199888232,-0.0923714604270318,-0.0951069335795367,-0.100021600285199
"272","Abargelie","ndwi5",7,-0.0927157812790826,0.00371048149220248,17,-0.0857963165073663,-0.0909506523240814,-0.0921963892075266,-0.0935450907667771,-0.100055808015255
"273","Abargelie","ndwi5",8,-0.0917592786030607,0.00373898529099122,17,-0.0849597582550508,-0.0893632184092254,-0.0919713744172008,-0.09339065592102,-0.0986710302492652
"274","Abargelie","ndwi5",9,-0.0914440466956377,0.00419761242522114,17,-0.085621917740905,-0.0875238155025862,-0.090910631359168,-0.0942220392350478,-0.0991187514147596
"275","Abargelie","ndwi5",10,-0.0912911247891402,0.0044890906995562,17,-0.0837248675285694,-0.0887302688225786,-0.090293407025232,-0.0949040638356382,-0.0985353576148253
"276","Abargelie","ndwi5",11,-0.0906938199546758,0.0043534541549465,17,-0.0832397426518832,-0.0882567689366346,-0.0897391703971009,-0.0934782632957236,-0.0982336429627899
"277","Abargelie","ndwi5",12,-0.0896518336997324,0.00434033905369827,17,-0.0830840364638997,-0.0866360117402016,-0.0891842030543327,-0.0920785151823203,-0.097769043272839
"278","Abargelie","ndwi5",13,-0.0887982359824312,0.00374272756087996,17,-0.0828903736725107,-0.085728054269678,-0.088117392505639,-0.0910790597488922,-0.0946056737395705
"279","Abargelie","ndwi5",14,-0.0882581924025318,0.00255634702286685,17,-0.0842222941248974,-0.0862605447867374,-0.0882636372751007,-0.0896255545574459,-0.0936075169887555
"280","Abargelie","ndwi5",15,-0.0873922148769135,0.00274569002852212,17,-0.0837260692327175,-0.0850806700999852,-0.0871018727560688,-0.0902198752081929,-0.092484581790601
"281","Abargelie","ndwi5",16,-0.0866161399813262,0.00336354334624897,17,-0.0817623891103019,-0.0843239710947679,-0.0857965653609781,-0.0891543140884755,-0.0942808866442534
"282","Abargelie","ndwi5",17,-0.086129870259664,0.00325467190478306,17,-0.0803152132964688,-0.0843961127573882,-0.0855928017872829,-0.0873086896039707,-0.0933105974344015
"283","Abargelie","ndwi5",18,-0.0856781754166411,0.00381601099488521,17,-0.079873533947775,-0.0816829470199193,-0.0868751247213782,-0.0880139365177181,-0.0919704109873311
"284","Abargelie","ndwi5",19,-0.0850907151747211,0.00503651633582931,17,-0.0720243189738242,-0.081238155076968,-0.0869326366728279,-0.0881083046694361,-0.0904836656432842
"285","Abargelie","ndwi5",20,-0.0839546716516978,0.00574924462499347,17,-0.0718134255893214,-0.0803098234494405,-0.084364804149099,-0.0884309533453414,-0.0909448555855595
"286","Abargelie","ndwi5",21,-0.0823917690568427,0.00636231412336678,17,-0.0676009027629465,-0.0792452499864122,-0.0814230193323778,-0.0872501365652166,-0.0910959388259137
"287","Abargelie","ndwi5",22,-0.0806991569194384,0.00732989269789684,17,-0.0610867862308155,-0.0767038309786479,-0.0811417654626951,-0.0854219706388479,-0.0906441393042045
"288","Abargelie","ndwi5",23,-0.080252140164572,0.00667753276332707,17,-0.0636342712137426,-0.0771961665992631,-0.0806780251219521,-0.0854005015664276,-0.0902096505687172
"289","Abargelie","ndwi5",24,-0.0810186671170932,0.00765029819800743,17,-0.0666096984746095,-0.0747732923704511,-0.0802833086053743,-0.0871118913010924,-0.0944601944101995
"290","Abargelie","ndwi5",25,-0.0807661128058089,0.00699634319491475,17,-0.0707773802303498,-0.0737230113017328,-0.081077817243187,-0.0852731107678322,-0.0928724994860288
"291","Abargelie","ndwi5",26,-0.079480988403409,0.00509091483832878,17,-0.073396127283731,-0.0753133013937794,-0.0786330800745999,-0.0830565431169071,-0.0896609584118587
"292","Abargelie","ndwi5",27,-0.0752986280406117,0.00725955720205737,17,-0.0620974279173392,-0.070095306629826,-0.0764768402046413,-0.0808715249614996,-0.0858506254674513
"293","Abargelie","ndwi5",28,-0.0708818050618557,0.0128180190566223,17,-0.0504865460456376,-0.0626681304125372,-0.0722471807109446,-0.0796015499109706,-0.0985501926268079
"294","Abargelie","ndwi5",29,-0.0651503950626032,0.0162525841093471,17,-0.0183045190482098,-0.057732855922983,-0.0694544092903875,-0.0743302069761684,-0.0897680709425295
"295","Abargelie","ndwi5",30,-0.0549277387182081,0.0199058321879136,17,-0.00671528168714055,-0.0434997549274401,-0.0613410048524272,-0.0664336142606794,-0.081096441064606
"296","Abargelie","ndwi5",31,-0.0515548688597742,0.022173529191045,17,-0.00714496672804812,-0.0386693115580169,-0.0508573394283784,-0.0641940930508629,-0.0882379856241242
"297","Abargelie","ndwi5",32,-0.0421963501519214,0.0218782910078571,17,-0.00513759618326125,-0.0262278379103108,-0.0408439398028653,-0.0549888805164403,-0.0876551460851202
"298","Abargelie","ndwi5",33,-0.0335321083826239,0.0155857665137942,17,-0.00394727889571261,-0.0266328350969237,-0.0357222898960225,-0.0439026514315069,-0.0531199805413725
"299","Abargelie","ndwi5",34,-0.0281685386687051,0.0116890595491459,17,-0.00580200145679388,-0.0241062076865061,-0.0295304378801402,-0.0338843789988552,-0.0443141114770121
"300","Abargelie","ndwi5",35,-0.0215077050287304,0.00895403275285687,17,-0.00804091719072028,-0.0155808660226947,-0.0187870511237825,-0.0260226006842018,-0.0378177728703465
"301","Abargelie","ndwi5",36,-0.0200411875227966,0.0097389059411519,17,-0.00442882248208559,-0.0109944521847558,-0.0191376361688994,-0.0282950822764655,-0.0384485506825555
"302","Abargelie","ndwi5",37,-0.0229338406675782,0.00872327887105734,17,-0.0127420119179791,-0.0138965333267103,-0.0233429829463555,-0.0281396438047103,-0.0414967155120601
"303","Abargelie","ndwi5",38,-0.032323237041835,0.00738252830847072,17,-0.0209407007533526,-0.0277599986224446,-0.0305602008891345,-0.0381061517420716,-0.0493927562367274
"304","Abargelie","ndwi5",39,-0.0458210151643078,0.00748931078830815,17,-0.030418479663792,-0.0402246513801939,-0.044624438514959,-0.0514530184753639,-0.0591534339486343
"305","Abargelie","ndwi5",40,-0.0575202131359351,0.00511630987171235,17,-0.0469091857631809,-0.0535896694166055,-0.0576111523341845,-0.0620127746057036,-0.0647986695927115
"306","Abargelie","ndwi5",41,-0.0654074655402606,0.00463322434605901,17,-0.0586613991023975,-0.0620907577564499,-0.0651922417585214,-0.0690520474326029,-0.073789643060744
"307","Abargelie","ndwi5",42,-0.0716955691624655,0.00401370920412989,17,-0.0648924383164928,-0.067708703132777,-0.0729424356886713,-0.0751109161051584,-0.0776216110878087
"308","Abargelie","ndwi5",43,-0.0762775251088612,0.00318141342584636,17,-0.0700520409645834,-0.0733072307969853,-0.0772668038011834,-0.0787185774017777,-0.0803516783411338
"309","Abargelie","ndwi5",44,-0.0795402677823318,0.00304823020602723,17,-0.0755164203019493,-0.0767664812770439,-0.0796764142217476,-0.0822067383354128,-0.0854018270635119
"310","Abargelie","ndwi5",45,-0.0822345277076711,0.00369523216266799,17,-0.0772953053630283,-0.078706554130513,-0.0831888476873849,-0.0850575370431763,-0.0889878113601118
"311","Abargelie","ndwi5",46,-0.0841405594035966,0.00388987183160935,17,-0.0781638738598511,-0.0805000086568149,-0.083918409025188,-0.0864328241332824,-0.0923975085178603
"312","Abargelie","ndwi5",47,-0.0854695879869281,0.00360845159442252,17,-0.0803267975483075,-0.0834655794200892,-0.0845861571444553,-0.0871867523826994,-0.0935732028201134
"313","Abargelie","ndwi5",48,-0.0869230030497371,0.00374735342159608,17,-0.080816917662638,-0.0841008095066336,-0.0862644834294038,-0.0890003239690293,-0.0945688833215896
"314","Abargelie","ndwi5",49,-0.0879558365337809,0.00400447485198385,17,-0.0818274423189207,-0.0854208258607017,-0.0871251412206594,-0.0909564749829999,-0.0958622366359114
"315","Abargelie","ndwi5",50,-0.088646811817898,0.00362050528727325,17,-0.0841528029201397,-0.0858474291414653,-0.0879080752260928,-0.0895778839137839,-0.0964619271258104
"316","Abargelie","ndwi5",51,-0.0896511328966194,0.0029886968762037,17,-0.085701535400398,-0.0878209005525015,-0.0883764802399714,-0.0916161038117769,-0.0966132782121438
"317","Abargelie","ndwi5",52,-0.0908456924070334,0.00299145654793073,17,-0.087650527719692,-0.0884063256496082,-0.0901296369354177,-0.0920390670206744,-0.0971357020267161
"318","Abargelie","ndwi5",53,-0.090332178061205,0.00232901647675059,3,-0.0879990607740959,-0.0891697311163641,-0.0903404014586323,-0.0914987367047595,-0.0926570719508866
"319","Abargelie","ndwi6",1,-0.0767143551276292,0.00937879051920029,18,-0.0573789227387871,-0.0719210499177784,-0.0762092097274643,-0.0811738677127645,-0.0953219303555072
